,plate,mjd,fiberid,class,subclass,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw
25350,661,52163,515,b'GALAXY',b'STARFORMING',0.0774534,112.6096,31.80608,46.91208,18.41319,5.913964,22.79765,17.23126,-25.29072,-4.374472
25351,662,52147,191,b'GALAXY',b'STARFORMING',0.1332724,215.9253,37.51848,27.78285,127.5293,14.28208,43.39837,36.50782,-26.42307,-14.91627
25352,662,52147,273,b'GALAXY',b'STARFORMING',0.1015673,752.6916,127.7746,102.7211,492.9777,18.66317,103.0361,86.24586,-29.62873,-18.68471
25353,662,52178,279,b'GALAXY',b'STARFORMING',0.02293053,347.7743,101.2428,133.1106,45.54339,10.42778,73.20874,52.79613,-34.88043,-4.652414
25354,662,52147,527,b'GALAXY',b'AGN',0.0699105,295.317,87.1321,658.4012,128.0516,61.73315,75.30505,72.63905,-13.21439,-6.062665
25355,663,52145,238,b'GALAXY',b'STARFORMING',0.04197158,817.2377,178.4602,30.72801,266.4389,21.69524,99.81808,75.74612,-25.03103,-8.254167
25356,664,52174,541,b'GALAXY',b'STARBURST',0.05111731,1340.344,362.7588,1044.982,146.3946,29.70836,145.1446,106.9976,-244.5465,-26.56687
25357,665,52168,112,b'GALAXY',b'STARBURST',0.09542377,302.5662,79.94172,67.26888,68.07628,8.119239,60.07757,45.95145,-47.98012,-11.51302
25358,665,52168,124,b'GALAXY',b'STARBURST',0.05766965,237.3613,62.92137,30.68741,80.15205,7.322551,55.6872,38.7546,-39.98004,-13.49178
25359,665,52168,364,b'GALAXY',b'AGN',0.07703525,131.5664,29.77585,103.3822,201.4838,35.37817,111.0072,65.5976,-5.363004,-7.937313
25360,666,52149,41,b'GALAXY',b'STARBURST',0.006396601,888.1888,326.4575,894.2453,56.85881,16.75912,97.19597,67.51817,-46.83061,-3.234215
25361,666,52149,320,b'GALAXY',b'STARBURST',0.04306148,1305.222,349.7231,1088.686,108.9328,24.03584,139.3171,102.6498,-197.5479,-16.92937
25362,666,52149,346,b'GALAXY',b'AGN',0.09347266,124.685,27.1358,155.9779,91.73402,9.499735,36.375,29.70789,-9.826335,-7.130449
25363,666,52149,608,b'GALAXY',b'STARFORMING',0.08740297,248.0753,45.9646,18.03123,115.0834,11.10879,47.56209,35.67777,-17.13594,-7.973159
25364,667,52163,330,b'GALAXY',b'STARFORMING',0.04817768,365.4325,104.7318,37.50532,100.8775,12.76421,86.07739,58.30511,-37.9453,-10.20405
25365,668,52162,101,b'GALAXY',b'STARFORMING',0.01749666,321.8694,89.65104,186.1623,29.76832,9.188786,54.26892,36.14588,-34.64808,-3.427289
25366,668,52162,250,b'GALAXY',b'STARFORMING',0.05450666,404.6489,65.95176,22.98452,167.7017,11.45707,54.44833,37.55499,-23.93545,-9.841834
25367,668,52162,388,b'GALAXY',b'STARFORMING',0.112307,574.6985,88.25833,25.51343,365.6241,20.08004,82.66425,74.1261,-29.2811,-18.53118
25368,668,52162,485,b'GALAXY',b'STARFORMING',0.1680634,211.1058,44.43773,17.60503,154.2355,17.07618,49.82111,32.92857,-12.47713,-8.906247
25369,673,52162,84,b'GALAXY',b'STARBURST',0.05941479,301.2852,78.01689,169.1621,42.38559,10.77786,46.81981,36.26159,-74.50864,-10.95096
25370,673,52162,128,b'GALAXY',b'STARBURST',0.09188817,449.413,122.639,136.5656,114.9964,18.96565,88.26656,60.28788,-43.20154,-11.23512
25371,679,52177,574,b'GALAXY',b'STARFORMING',0.03104047,161.6281,58.73434,121.4548,20.74028,7.014587,29.67735,15.51866,-34.03017,-4.376476
25372,679,52177,586,b'GALAXY',b'STARFORMING',0.07686691,273.1224,55.92432,23.40268,88.24562,11.02675,61.85137,41.65411,-34.79658,-11.16997
25373,680,52200,392,b'GALAXY',b'STARBURST',0.1832933,476.7836,114.7476,57.27073,192.6702,20.20398,97.65765,77.75396,-62.1789,-24.51136
25374,684,52523,342,b'GALAXY',b'STARBURST',0.08088281,678.5684,184.0295,291.0958,123.9699,22.05887,104.5267,75.23746,-75.02519,-13.65429
25375,687,52518,69,b'GALAXY',b'STARBURST',0.06787062,688.8109,193.9222,88.71317,221.7456,19.46863,119.5729,85.77764,-55.83031,-18.35533
25376,687,52518,266,b'GALAXY',b'STARBURST',0.1449663,213.4524,60.78799,69.4451,54.72189,6.93175,34.4617,23.73962,-73.9081,-19.30367
25377,687,52518,404,b'GALAXY',b'STARBURST',0.1991834,232.4698,57.30285,59.87518,57.978,10.06127,45.72864,24.7073,-50.14163,-13.35066
25378,689,52262,167,b'GALAXY',b'STARBURST',0.118868,286.4211,82.76015,98.72552,61.41439,10.53286,57.26692,39.81908,-65.29053,-14.23457
25379,690,52261,162,b'GALAXY',b'STARBURST',0.2119431,345.2967,97.85194,209.095,50.60433,8.805346,44.86829,32.53279,-141.5179,-20.40518
25380,694,52209,113,b'QSO',b'STARBURST BROADLINE',0.1182745,353.6688,78.93609,394.9453,178.5524,17.07419,61.72916,54.07388,-26.30228,-14.05897
25381,694,52209,309,b'GALAXY',b'STARBURST',0.05122202,895.389,224.7832,62.37736,313.8747,17.63932,147.0339,116.6827,-51.40018,-17.89511
25382,696,52209,158,b'GALAXY',b'',0.2050682,208.6351,61.05322,41.02324,55.97702,7.547574,38.48745,28.37637,-108.888,-16.79474
25383,696,52209,424,b'GALAXY',b'STARBURST',0.01267332,247.43,95.80865,206.6585,18.41336,6.679326,33.84224,22.17452,-78.05478,-6.30262
25384,698,52203,59,b'GALAXY',b'STARBURST',0.06878087,806.3463,253.3613,497.6392,117.1286,31.91664,134.8248,93.67127,-73.50774,-10.95273
25385,699,52202,5,b'GALAXY',b'STARBURST',0.2089,257.2768,65.064,52.19014,60.89544,13.1267,47.97394,37.96653,-54.94027,-15.34757
25386,699,52202,184,b'GALAXY',b'STARBURST',0.118597,332.2097,108.7612,378.7516,22.46327,8.745662,37.48041,23.61083,-170.573,-19.72467
25387,699,52202,203,b'GALAXY',b'STARBURST',0.08156858,1062.825,303.6328,441.5233,219.1278,36.30072,169.6749,127.9931,-89.0167,-18.4925
25388,1559,53271,403,b'GALAXY',b'STARBURST',0.2489876,258.9807,63.69857,101.6846,75.75845,26.69759,74.38206,43.38416,-59.67021,-15.78925
25389,1559,53271,407,b'GALAXY',b'STARFORMING',0.1538759,178.5508,22.48191,18.39734,88.92262,13.08586,23.08258,14.48174,-19.00329,-9.668056
25390,1559,53271,554,b'GALAXY',b'STARBURST',0.1362663,121.4801,34.15849,43.67636,30.03915,3.91028,15.90893,15.75834,-47.36489,-12.95558
25391,1560,53317,341,b'GALAXY',b'STARBURST',0.07222822,76.67312,22.78893,87.54375,3.652907,3.224999,10.14106,5.725909,-51.3615,-3.774457
25392,1561,53032,100,b'GALAXY',b'STARFORMING',0.1296727,116.0151,34.97932,47.02371,21.27202,6.751943,22.12852,14.82354,-42.9935,-8.102485
25393,1561,53032,540,b'GALAXY',b'STARFORMING',0.1541715,117.3565,32.24569,22.08095,30.08608,6.134572,28.99622,19.77472,-38.92516,-7.90491
25394,1563,52941,177,b'GALAXY',b'STARBURST',0.1354225,143.4546,29.67864,25.52187,53.78236,8.661713,39.6848,28.2352,-38.57074,-15.14605
25395,1570,53149,140,b'GALAXY',b'STARBURST',0.05957793,2008.141,504.0599,813.6346,477.4062,41.30838,255.7608,206.0494,-113.9101,-27.39151
25396,1571,53174,582,b'GALAXY',b'STARFORMING',0.03978512,507.9537,126.3993,23.89699,239.1591,13.02307,64.01814,50.13592,-25.41441,-12.11747
25397,1573,53226,221,b'GALAXY',b'STARFORMING',0.08790918,242.7697,64.62786,46.09005,63.33219,10.92553,55.84892,39.84228,-31.86086,-8.317712
25398,1574,53476,169,b'GALAXY',b'STARFORMING',0.06351168,1608.884,311.2451,135.0326,1110.569,58.53468,294.1873,256.2676,-27.71067,-19.15681
25399,1574,53476,399,b'GALAXY',b'AGN',0.1133427,345.6752,82.35049,590.5117,326.9004,41.47975,95.33797,86.71846,-27.77626,-23.37575
25400,1575,53493,135,b'GALAXY',b'STARFORMING',0.140364,404.8099,76.81258,21.01818,181.912,13.54719,59.51346,41.68808,-35.19768,-15.95845
25401,1575,53493,293,b'GALAXY',b'STARFORMING',0.03206176,187.8884,56.52073,76.90189,26.43333,8.391492,42.39008,28.96318,-31.38069,-4.112537
25402,1576,53496,47,b'GALAXY',b'STARBURST',0.0373008,1568.88,417.1636,594.679,290.0414,53.08088,313.7942,220.9398,-86.96507,-16.38822
25403,1576,53496,377,b'GALAXY',b'STARBURST',0.06476212,734.9668,212.1991,497.1661,103.1571,28.73115,123.0458,80.90287,-77.50217,-10.44076
25404,1577,53495,392,b'GALAXY',b'STARBURST',0.1705989,496.4545,111.606,24.93754,187.0482,14.03251,80.27309,55.3908,-47.43064,-28.18372
25405,1577,53495,402,b'GALAXY',b'STARFORMING',0.1424128,235.1699,39.59742,23.85817,163.0166,15.41773,55.88669,45.84803,-25.19219,-17.01213
25406,1578,53496,377,b'GALAXY',b'STARFORMING',0.1594446,295.9437,73.28461,38.26209,210.3606,23.47351,85.8627,60.93835,-24.73084,-17.5326
25407,1579,53473,86,b'GALAXY',b'STARFORMING',0.07416563,680.9788,169.911,162.4324,229.4874,27.4095,149.5352,96.58804,-38.91495,-13.19988
25408,1579,53473,182,b'GALAXY',b'STARFORMING',0.04661749,670.2288,134.4493,50.03247,370.52,19.6238,122.4493,101.6993,-24.38738,-13.70761
25409,1579,53473,568,b'GALAXY',b'STARFORMING',0.1507728,274.4309,42.50265,28.66434,246.0696,21.51607,50.46583,39.62852,-15.87208,-13.55505
25410,1580,53145,503,b'GALAXY',b'STARBURST',0.05476362,394.1921,133.8215,104.3459,103.4572,13.7718,77.38296,53.6292,-40.58759,-10.51994
25411,1581,53149,152,b'GALAXY',b'STARBURST',0.2032547,658.8413,122.3496,61.11693,327.0669,29.83868,116.7629,89.92644,-72.44585,-37.95016
25412,1582,52939,11,b'GALAXY',b'STARBURST',0.04621913,339.3497,85.63767,14.64326,99.5195,10.43824,56.80743,42.67336,-33.9486,-10.4012
25413,1583,52941,628,b'GALAXY',b'STARBURST',0.04147036,676.053,196.3391,118.6777,198.7974,14.45414,118.3683,86.07608,-41.16287,-11.97981
25414,1586,52945,181,b'GALAXY',b'STARFORMING',0.2730266,260.5768,60.30871,18.88589,163.3918,21.55599,60.3067,39.40358,-31.33927,-16.66878
25415,1586,52945,637,b'GALAXY',b'STARFORMING',0.02083076,114.2273,37.66604,64.70702,8.904781,8.81875,27.28415,21.40083,-21.95846,-2.352508
25416,1590,52974,195,b'GALAXY',b'STARFORMING',0.04902498,523.503,99.98997,72.49405,241.5908,18.03399,76.59084,58.91389,-25.30198,-11.91183
25417,1590,52974,355,b'GALAXY',b'BROADLINE',0.05449764,168.5543,31.76345,41.05126,211.8258,31.0104,111.0305,82.49553,-3.047212,-3.370353
25418,1592,52990,204,b'GALAXY',b'STARFORMING',0.1144897,221.4043,41.10232,18.68629,123.6559,9.862434,36.33772,26.56627,-16.08587,-9.653286
25419,1592,52990,290,b'GALAXY',b'STARFORMING',0.09656694,549.7349,121.1865,81.23376,347.0688,22.34579,100.255,78.21452,-26.61281,-15.98805
25420,1592,52990,464,b'GALAXY',b'STARFORMING',0.04208193,257.1449,58.88087,13.84599,124.3954,9.407924,47.76243,39.77974,-13.77339,-6.675375
25421,1593,52991,430,b'GALAXY',b'STARBURST',0.01738974,871.2535,288.8965,883.8738,60.34203,29.32063,113.7622,81.80993,-79.23686,-6.184618
25422,1594,52992,342,b'GALAXY',b'STARFORMING',0.05329652,277.8293,83.38394,63.75515,73.89439,7.515298,55.6027,40.12093,-31.90792,-8.307778
25423,1594,52992,592,b'GALAXY',b'',0.04296561,179.4138,47.44458,33.55751,48.81167,7.8933,39.86425,28.86764,-25.85503,-6.800729
25424,1595,52999,451,b'GALAXY',b'STARFORMING',0.07343177,165.7524,42.58914,28.4512,58.34364,8.705341,41.4401,31.74019,-12.14144,-4.471535
25425,1596,52998,479,b'GALAXY',b'STARBURST',0.05376935,12276.54,3478.833,8771.437,2219.515,172.375,873.0619,736.8878,-314.6968,-55.86624
25426,1596,52998,519,b'GALAXY',b'STARFORMING',0.05382647,547.2627,154.7133,130.0928,161.4892,20.32698,99.71081,73.88048,-33.48169,-9.470223
25427,1597,52999,115,b'GALAXY',b'STARFORMING',0.05173789,320.9662,68.06085,28.59299,141.9575,12.16636,60.93113,42.94815,-20.87328,-9.333159
25428,1599,53089,81,b'GALAXY',b'AGN',0.06543942,503.2007,137.5677,605.2253,371.3975,113.2191,223.3428,170.8286,-25.87028,-18.38964
25429,1599,53089,391,b'GALAXY',b'STARBURST',0.04461779,867.7179,223.7161,499.6799,180.3224,22.79937,123.9747,94.23514,-58.76683,-12.89627
25430,1599,53089,476,b'GALAXY',b'AGN BROADLINE',0.1442139,486.0649,114.5818,939.7141,379.7025,59.94032,116.3679,97.40424,-39.80745,-27.41942
25431,1600,53090,287,b'GALAXY',b'STARFORMING',0.08763033,235.9785,64.36409,17.00269,79.7619,10.40703,43.03064,29.71276,-21.15241,-7.448871
25432,1602,53117,181,b'GALAXY',b'STARFORMING',0.08790775,579.4772,130.0189,26.96571,210.869,15.81878,85.01829,63.2907,-32.69474,-11.76869
25433,1602,53117,229,b'GALAXY',b'STARBURST',0.05942922,1280.772,224.5159,52.00766,520.4736,31.28361,183.4698,133.9325,-52.15001,-21.32739
25434,1605,53062,147,b'GALAXY',b'AGN',0.03988235,507.686,138.495,1029.699,278.2405,41.55991,131.9944,92.18253,-14.27361,-8.08943
25435,1605,53062,152,b'GALAXY',b'STARBURST',0.03741678,485.6406,140.4425,167.1123,83.2394,16.97969,104.7207,72.73968,-66.76901,-12.05964
25436,1605,53062,296,b'GALAXY',b'STARFORMING',0.01956951,171.2516,55.49582,48.15123,39.43481,6.185425,41.66693,27.92396,-23.71781,-5.440385
25437,1605,53062,306,b'GALAXY',b'AGN',0.0774251,185.0794,48.85406,395.2253,261.3248,31.50237,83.47852,71.84301,-9.757025,-13.50226
25438,1605,53062,441,b'GALAXY',b'STARFORMING',0.001944248,1231.446,318.7544,44.00804,366.6195,18.86406,140.8783,99.31772,-32.80869,-10.02487
25439,1607,53083,23,b'GALAXY',b'STARBURST',0.1205923,392.7373,100.2088,63.134,106.5376,10.42673,73.91664,56.27589,-61.13029,-16.46682
25440,1607,53083,164,b'GALAXY',b'STARFORMING',0.03189645,290.8135,74.64197,66.61642,71.59988,12.70263,66.8232,50.31944,-24.70311,-5.642323
25441,1608,53138,561,b'GALAXY',b'STARFORMING',0.07932714,241.8092,55.71116,37.74458,82.97833,14.94443,44.44954,31.18587,-32.78613,-11.40347
25442,1608,53138,566,b'GALAXY',b'STARFORMING',0.08244431,197.6661,47.66064,40.62444,187.4778,24.76801,79.94231,65.87896,-9.766692,-8.851211
25443,1608,53138,592,b'GALAXY',b'STARFORMING',0.07322641,231.9599,73.90902,118.3328,96.37767,11.44587,58.79955,40.47573,-13.91428,-5.418505
25444,1608,53138,636,b'GALAXY',b'STARFORMING',0.1163525,482.9062,109.4087,35.17287,181.4284,17.74336,83.50803,59.02285,-39.35613,-15.18141
25445,1609,53142,60,b'GALAXY',b'STARBURST',0.1360869,255.6408,65.62981,65.27203,68.01875,8.419003,40.00321,30.31633,-52.93537,-13.96739
25446,1609,53142,163,b'GALAXY',b'STARBURST',0.08319262,399.5082,107.1232,75.06298,96.31799,14.77852,77.31769,55.4673,-45.93394,-10.99897
25447,1611,53147,285,b'GALAXY',b'STARFORMING',0.03044251,1142.136,195.2415,76.37083,453.8823,39.60892,232.127,163.1801,-28.52401,-11.24498
25448,1834,54562,131,b'GALAXY',b'STARBURST',0.1041009,1505.449,266.9981,189.9294,602.3472,54.09124,250.4332,195.6512,-122.8646,-50.46952
25449,1834,54562,489,b'GALAXY',b'STARBURST',0.03322497,386.0041,90.33623,114.2429,86.6306,17.01617,88.8015,62.66933,-39.66601,-8.948249
25450,1834,54562,508,b'GALAXY',b'STARFORMING',0.0986435,168.4805,36.89746,23.21276,72.29196,15.85723,47.84771,32.2491,-18.71007,-8.598067
25451,1835,54563,297,b'GALAXY',b'STARFORMING',0.1014785,812.0966,136.3743,49.91354,543.4242,24.81435,108.6979,90.18744,-21.65888,-14.19891
25452,1835,54563,451,b'GALAXY',b'',0.04094406,145.0812,45.93174,95.19528,102.2231,37.03758,62.53364,38.49602,-2.700676,-1.832398
25453,1836,54567,465,b'GALAXY',b'STARFORMING',0.06767281,291.7224,62.68549,34.11332,94.64602,12.37285,60.18042,42.98423,-27.8052,-8.954755
25454,1840,53472,562,b'GALAXY',b'STARFORMING',0.0392471,548.5462,68.62373,17.48156,340.4088,14.52839,79.74181,67.4911,-24.07515,-14.81215
25455,1841,53491,106,b'GALAXY',b'STARBURST',0.1178378,1473.105,237.2484,52.37561,559.9151,33.75584,204.6475,157.6613,-80.31599,-30.545
25456,1841,53491,173,b'GALAXY',b'STARFORMING',0.1218792,600.0168,107.5684,44.95755,240.8594,14.6476,89.66686,57.33199,-36.38887,-14.24996
25457,1841,53491,584,b'QSO',b'STARBURST BROADLINE',0.09384374,2174.037,377.1896,612.3632,1649.504,87.36418,281.0238,235.928,-62.36417,-44.18577
25458,1842,53501,99,b'GALAXY',b'STARFORMING',0.06393977,434.7956,82.20624,18.24089,158.9145,11.97924,73.62183,59.80363,-32.84192,-12.44942
25459,1843,53816,79,b'GALAXY',b'STARFORMING',0.08645551,137.6094,38.10559,10.5702,48.35243,5.15608,28.63248,18.72951,-27.91492,-9.966943
25460,1844,54138,65,b'GALAXY',b'STARBURST',0.107026,843.489,158.7647,74.05513,364.5022,12.40027,68.0257,55.52519,-52.6709,-23.03055
25461,1844,54138,380,b'GALAXY',b'STARFORMING',0.09763937,461.1728,94.67118,161.3132,235.0462,23.8885,94.76955,71.52665,-41.12456,-20.86285
25462,1846,54173,600,b'GALAXY',b'STARFORMING',0.1595093,525.3645,108.8013,28.29872,251.3897,25.64127,71.32842,57.2156,-28.78399,-13.75225
25463,1848,54180,76,b'GALAXY',b'STARFORMING',0.09373333,1169.385,222.8915,237.7851,576.5608,39.44508,175.0424,128.7907,-32.88683,-15.86127
25464,1849,53846,506,b'GALAXY',b'STARFORMING',0.06749301,370.0735,81.51398,17.46555,141.8082,8.036777,59.96809,42.01135,-34.38741,-13.31151
25465,1849,53846,622,b'GALAXY',b'STARFORMING',0.0324244,343.9904,98.88003,42.25558,114.4159,12.89902,71.38992,59.33845,-25.60103,-8.145281
25466,1853,53566,547,b'GALAXY',b'STARFORMING',0.1253612,635.9589,117.5465,174.9138,306.8574,20.0075,92.50536,70.41872,-33.53931,-15.97763
25467,1853,53566,595,b'GALAXY',b'STARFORMING',0.03706345,285.0904,78.63191,45.50567,71.17373,9.265898,62.5999,38.94488,-35.71697,-9.555637
25468,1854,53566,224,b'GALAXY',b'STARFORMING',0.03972023,1987.706,307.3843,49.57074,891.8521,32.36182,218.1259,187.9317,-32.77725,-14.48985
25469,1864,53313,561,b'GALAXY',b'',0.1364092,82.03213,15.32909,50.76265,69.20708,9.831845,34.44682,23.82922,-8.851295,-7.161555
25470,1865,53312,129,b'GALAXY',b'AGN',0.06610422,69.90072,21.42717,43.17738,63.93199,14.40726,33.42075,23.91218,-4.189555,-3.751029
25471,1865,53312,244,b'GALAXY',b'STARBURST',0.0660452,424.3548,120.0136,115.2388,107.6343,14.65408,92.87563,62.35984,-48.78739,-12.42646
25472,1866,53314,602,b'GALAXY',b'STARBURST',0.07715598,1022.095,242.9411,114.0469,400.0759,25.83992,167.8152,125.5894,-51.20742,-20.08621
25473,1867,53317,344,b'QSO',b'BROADLINE',0.09786186,214.8814,50.5289,199.4805,160.6952,13.76485,34.95537,25.64102,-14.59414,-12.2858
25474,1868,53318,540,b'GALAXY',b'STARFORMING',0.02348638,1220.337,264.5099,537.0839,615.778,44.15152,230.3734,182.659,-22.42075,-11.46281
25475,1868,53318,574,b'GALAXY',b'AGN',0.02438867,1482.961,347.0775,2297.143,1050.356,232.5228,487.3333,413.101,-14.94183,-9.717728
25476,1869,53327,12,b'GALAXY',b'STARBURST',0.0967085,961.9374,273.8388,196.8491,231.6277,31.73896,167.6494,113.7697,-83.2081,-20.18476
25477,1870,53383,74,b'GALAXY',b'STARBURST',0.2928693,170.9507,32.95612,20.36052,64.32544,12.28595,27.97338,22.14155,-55.24603,-22.19507
25478,1870,53383,319,b'GALAXY',b'STARBURST',0.127074,709.9824,146.9337,54.38039,229.1009,18.68036,115.1773,85.63028,-66.71308,-21.72657
25479,1870,53383,589,b'GALAXY',b'STARFORMING',0.06418286,326.8301,68.48856,71.41396,203.1107,22.38898,65.04953,40.95689,-8.716744,-5.249002
25480,1870,53383,594,b'GALAXY',b'STARBURST',0.08216027,621.7953,177.8374,193.8722,126.418,17.50166,115.0341,80.62495,-78.51974,-16.31826
25481,1872,53386,323,b'GALAXY',b'STARBURST',0.1382148,680.6624,185.7302,214.6931,209.1406,15.34551,69.92054,66.14993,-103.008,-31.69637
25482,1872,53386,459,b'GALAXY',b'STARFORMING',0.02609641,266.9536,55.76841,19.46996,116.5985,12.33773,57.45362,41.48298,-15.54415,-6.938831
25483,1873,54437,85,b'GALAXY',b'STARBURST',0.1377536,383.9488,87.05698,45.91481,113.8517,12.2749,66.20383,55.08289,-56.65384,-16.71936
25484,1874,54452,475,b'GALAXY',b'STARFORMING',0.1491786,158.6046,31.03027,20.48835,88.65575,46.61026,35.82509,21.34862,-10.95011,-6.142535
25485,1874,54452,485,b'GALAXY',b'STARFORMING',0.2027518,223.5239,42.08885,15.37611,101.3835,13.9595,36.0747,30.03229,-17.10555,-7.613274
25486,1874,54452,497,b'GALAXY',b'STARFORMING',0.04036925,472.4021,127.0451,38.03093,163.8944,12.7775,78.73671,55.42976,-26.73442,-9.268049
25487,1876,54464,75,b'GALAXY',b'STARBURST',0.09967045,646.3564,135.5003,85.99769,261.6906,25.34007,118.232,89.50237,-52.30858,-21.05987
25488,1876,54464,103,b'GALAXY',b'STARFORMING',0.1053487,257.749,65.70154,47.5197,146.6913,9.409389,49.82518,36.63814,-15.93764,-9.163748
25489,1876,54464,494,b'GALAXY',b'STARFORMING',0.03918358,228.8337,48.00084,36.41782,51.94596,14.35431,60.21387,43.61653,-28.35831,-6.477467
25490,1876,54464,562,b'GALAXY',b'STARFORMING',0.06693347,389.0841,83.98779,48.77348,221.1895,23.27768,83.54412,50.1702,-7.237287,-4.052958
25491,1877,54464,322,b'QSO',b'AGN BROADLINE',0.1403238,333.3221,75.03076,380.3399,241.7923,64.21611,133.1199,123.0058,-29.61246,-21.41
25492,1878,54474,32,b'GALAXY',b'STARFORMING',0.03925797,742.5199,237.0836,218.9367,169.0226,21.81191,147.5934,105.6865,-36.83804,-8.53206
25493,1878,54474,34,b'GALAXY',b'STARFORMING',0.1196897,177.2352,41.4164,25.39158,48.30695,8.980706,43.85844,27.60227,-35.01348,-8.893152
25494,1879,54478,404,b'GALAXY',b'STARBURST',0.1450652,724.0339,201.7157,359.1573,132.9863,12.67933,92.58488,70.52868,-205.1147,-39.09427
25495,1879,54478,488,b'GALAXY',b'STARBURST',0.0005014995,5283.328,1449.521,1915.043,673.1688,19.66866,150.4233,109.2617,-375.1734,-50.73686
25496,1920,53314,72,b'GALAXY',b'STARFORMING',0.09054171,496.7664,117.0466,25.42499,200.2579,13.20195,73.094,52.04856,-31.67945,-12.8399
25497,1921,53317,51,b'GALAXY',b'STARFORMING',0.02860306,712.6503,180.452,138.7666,185.7585,21.81327,151.161,101.1959,-36.43314,-9.507715
25498,1922,53315,518,b'GALAXY',b'STARFORMING',0.07072541,575.9938,157.0988,69.30061,224.2287,17.61471,106.1768,75.08683,-23.90905,-9.374313
25499,1923,53319,187,b'GALAXY',b'AGN',0.09472586,119.9842,27.73107,176.7059,90.48535,11.86653,45.28304,30.92118,-6.023235,-4.729243
25500,1923,53319,203,b'GALAXY',b'STARFORMING',0.01578267,150.106,47.38522,89.63205,18.52294,8.557384,29.29395,20.61758,-33.01776,-4.206917
25501,1923,53319,483,b'GALAXY',b'AGN',0.09788191,295.524,51.54385,317.8048,331.1425,49.01118,134.5778,112.22,-7.415727,-8.525013
25502,1923,53319,487,b'GALAXY',b'STARBURST',0.03859694,691.4798,171.6124,59.13675,219.1767,13.71787,122.8105,87.37311,-57.92886,-18.31874
25503,1923,53319,605,b'GALAXY',b'STARBURST',0.138251,269.3699,78.06767,108.5036,53.81421,9.249994,40.60721,31.63813,-66.09426,-13.79559
25504,1925,53327,409,b'GALAXY',b'AGN',0.06147852,451.6252,110.5475,1205.374,664.4949,85.07781,189.5261,169.6779,-19.31009,-27.17828
25505,1926,53317,479,b'GALAXY',b'STARFORMING',0.1451908,332.625,76.68394,57.39686,108.8208,9.772063,69.79026,49.53908,-33.83075,-11.33213
